|id|subway_name|subway_line|distance|x|y
1094|285|잠실역|8호선|199|127.103270523629|37.5143121584933
1095|286|망원역|6호선|940|126.910094329982|37.5560826563712
1096|286|홍대입구역|2호선|420|126.923778562273|37.5568707448873
1097|286|홍대입구역|공항철도|653|126.927010430346|37.5573052656667
1098|286|홍대입구역|경의중앙선|657|126.927118938976|37.5574494922411
1099|287|국회의사당역|9호선|686|126.91783895106|37.5281465047706
1100|287|샛강역|9호선|919|126.9283750591322|37.51737287009036
1101|287|신길역|1호선|614|126.91836721069228|37.51678703217714
1102|287|신길역|5호선|668|126.914913947722|37.517663974187
1103|287|여의도역|9호선|434|126.92466104293|37.5211700890445
1104|287|여의도역|5호선|399|126.924397990207|37.5217753947299
1105|288|석촌역|8호선|889|127.107004062699|37.5054141216925
1106|288|석촌역|9호선|924|127.10676479806769|37.504972845773686
1107|288|송파나루역|9호선|910|127.11266171422027|37.51101671275264
1108|288|잠실나루역|2호선|906|127.103808749487|37.5207124124456
1109|288|잠실역|2호선|220|127.10023101886318|37.51331105877401
1110|288|잠실역|8호선|199|127.103270523629|37.5143121584933
1111|289|봉은사역|9호선|623|127.060233935114|37.5142554489848
1112|289|삼성역|2호선|288|127.06302321147605|37.508822740225305
1113|289|삼성중앙역|9호선|763|127.053043676912|37.5129614511319
1114|290|잠실역|2호선|207|127.10023101886318|37.51331105877401
1115|290|잠실역|8호선|488|127.103270523629|37.5143121584933
1116|291|삼송역|3호선|701|126.89573389994084|37.65326511526386
1117|292|광흥창역|6호선|931|126.93202965599583|37.54748648317645
1118|292|서강대역|경의중앙선|639|126.935507621173|37.5521384864879
1119|292|신촌역|2호선|636|126.93698075993808|37.555198169366435
1120|292|홍대입구역|2호선|548|126.923778562273|37.5568707448873
1121|292|홍대입구역|공항철도|305|126.927010430346|37.5573052656667
1122|292|홍대입구역|경의중앙선|307|126.927118938976|37.5574494922411
1123|293|서울숲역|수인분당선|994|127.044746216358|37.543645796605
1124|293|성수역|2호선|859|127.056066999327|37.5445888153751
1125|294|압구정역|3호선|133|127.02850865895756|37.52649127416921
1126|295|상수역|6호선|958|126.92242989321456|37.54776618366393
1127|295|홍대입구역|2호선|62|126.923778562273|37.5568707448873
1128|295|홍대입구역|공항철도|294|126.927010430346|37.5573052656667
1129|295|홍대입구역|경의중앙선|309|126.927118938976|37.5574494922411
1130|296|봉은사역|9호선|623|127.060233935114|37.5142554489848
1131|296|삼성역|2호선|288|127.06302321147605|37.508822740225305
1132|296|삼성중앙역|9호선|763|127.053043676912|37.5129614511319
1133|297|강남구청역|7호선|723|127.0413109462156|37.51721617197854
1134|297|강남구청역|수인분당선|779|127.04150404599|37.5166241449989
1135|297|압구정로데오역|수인분당선|559|127.0406027693898|37.5275184818021
1136|297|청담역|7호선|951|127.053717937903|37.519455579961
1137|298|봉은사역|9호선|551|127.060233935114|37.5142554489848
1138|298|삼성역|2호선|201|127.06302321147605|37.508822740225305
1139|298|삼성중앙역|9호선|799|127.053043676912|37.5129614511319
1140|299|국회의사당역|9호선|971|126.91783895106|37.5281465047706
1141|299|샛강역|9호선|943|126.9283750591322|37.51737287009036
1142|299|샛강역|신림선|970|126.929463427672|37.5171662943088
1143|299|여의나루역|5호선|425|126.93298596744|37.5271469489465
1144|299|여의도역|9호선|620|126.92466104293|37.5211700890445
1145|299|여의도역|5호선|578|126.924397990207|37.5217753947299
1146|300|압구정로데오역|수인분당선|116|127.0406027693898|37.5275184818021
1147|301|광화문역|5호선|884|126.97642427981408|37.57164860977568
1148|301|명동역|4호선|599|126.98640235001736|37.56096526943837
1149|301|시청역|1호선|405|126.97719821079865|37.56534539636417
1150|301|시청역|2호선|560|126.97559827045151|37.56368183746611
1151|301|을지로3가역|2호선|829|126.99098443539428|37.56629149790628
1152|301|을지로3가역|3호선|974|126.992615486076|37.5664312655685
1153|301|을지로입구역|2호선|131|126.9821953112953|37.566035517712955
1154|301|종각역|1호선|603|126.98315081716676|37.570227990912244
1155|301|회현역|4호선|742|126.9784372569283|37.55876114587941
1156|303|국회의사당역|9호선|971|126.91783895106|37.5281465047706
1157|303|샛강역|9호선|943|126.9283750591322|37.51737287009036
1158|303|샛강역|신림선|970|126.929463427672|37.5171662943088
1159|303|여의나루역|5호선|425|126.93298596744|37.5271469489465
1160|303|여의도역|9호선|620|126.92466104293|37.5211700890445
1161|303|여의도역|5호선|578|126.924397990207|37.5217753947299
1162|304|뚝섬역|2호선|395|127.04738727881|37.547241554679
1163|304|서울숲역|수인분당선|345|127.044746216358|37.543645796605
1164|304|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
1165|306|봉은사역|9호선|551|127.060233935114|37.5142554489848
1166|306|삼성역|2호선|201|127.06302321147605|37.508822740225305
1167|306|삼성중앙역|9호선|799|127.053043676912|37.5129614511319
1168|307|문래역|2호선|961|126.894778820701|37.5179757181801
1169|307|신길역|5호선|824|126.914913947722|37.517663974187
1170|307|영등포시장역|5호선|614|126.905179566968|37.522709383885
1171|307|영등포역|1호선|239|126.907550274975|37.5156726288261
1172|308|몽촌토성역|8호선|903|127.11286534895457|37.5178055794687
1173|308|석촌역|8호선|950|127.107004062699|37.5054141216925
1174|308|석촌역|9호선|991|127.10676479806769|37.504972845773686
1175|308|송파나루역|9호선|813|127.11266171422027|37.51101671275264
1176|308|잠실나루역|2호선|783|127.103808749487|37.5207124124456
1177|308|잠실역|2호선|342|127.10023101886318|37.51331105877401
1178|308|잠실역|8호선|102|127.103270523629|37.5143121584933
1179|309|국회의사당역|9호선|971|126.91783895106|37.5281465047706
1180|309|샛강역|9호선|943|126.9283750591322|37.51737287009036
1181|309|샛강역|신림선|970|126.929463427672|37.5171662943088
1182|309|여의나루역|5호선|425|126.93298596744|37.5271469489465
1183|309|여의도역|9호선|620|126.92466104293|37.5211700890445
1184|309|여의도역|5호선|578|126.924397990207|37.5217753947299
1185|310|신사역|3호선|752|127.02030856272764|37.51643597531432
1186|310|신사역|신분당선|807|127.019551734927|37.5160820085929
1187|310|압구정역|3호선|670|127.02850865895756|37.52649127416921
1188|311|압구정로데오역|수인분당선|153|127.0406027693898|37.5275184818021
1189|311|압구정역|3호선|941|127.02850865895756|37.52649127416921
1190|312|고속터미널역|3호선|109|127.00512100872538|37.50454885557265
1191|312|고속터미널역|9호선|75|127.004211793489|37.5059814899483
1192|312|고속터미널역|7호선|221|127.005007834609|37.5033865633062
1193|312|반포역|7호선|716|127.011586161943|37.5081614290284
1194|312|사평역|9호선|975|127.015272484531|37.5042326273953
1195|312|신반포역|9호선|755|126.996082392175|37.5035091412544
1196|313|신사역|3호선|531|127.02030856272764|37.51643597531432
1197|313|신사역|신분당선|596|127.019551734927|37.5160820085929
1198|313|압구정역|3호선|810|127.02850865895756|37.52649127416921
1199|314|강남역|2호선|247|127.02800140627488|37.49808633653005
1200|314|강남역|신분당선|390|127.028185245594|37.4967771303817
1201|314|신논현역|9호선|531|127.025492036104|37.504811111562
1202|314|신논현역|신분당선|425|127.024926154562|37.5036164990854
1203|314|역삼역|2호선|835|127.03646946847|37.5006744185994
1204|316|문래역|2호선|739|126.894778820701|37.5179757181801
1205|316|영등포시장역|5호선|649|126.905179566968|37.522709383885
1206|316|영등포역|1호선|426|126.907550274975|37.5156726288261
1207|317|국회의사당역|9호선|794|126.91783895106|37.5281465047706
1208|317|샛강역|9호선|880|126.9283750591322|37.51737287009036
1209|317|샛강역|신림선|930|126.929463427672|37.5171662943088
1210|317|여의나루역|5호선|662|126.93298596744|37.5271469489465
1211|317|여의도역|9호선|447|126.92466104293|37.5211700890445
1212|317|여의도역|5호선|390|126.924397990207|37.5217753947299
1213|318|뚝섬역|2호선|970|127.04738727881|37.547241554679
1214|318|성수역|2호선|221|127.056066999327|37.5445888153751
1215|319|봉은사역|9호선|589|127.060233935114|37.5142554489848
1216|319|삼성역|2호선|929|127.06302321147605|37.508822740225305
1217|319|삼성중앙역|9호선|68|127.053043676912|37.5129614511319
1218|319|선릉역|수인분당선|964|127.04870992465413|37.505167825521674
1219|319|선정릉역|수인분당선|924|127.043627289129|37.5109326388803
1220|319|선정릉역|9호선|910|127.0440148858615|37.51032431709664
1221|319|청담역|7호선|732|127.053717937903|37.519455579961
1222|320|하남검단산역|5호선|632|127.223219337317|37.5398032640088
1223|321|하남검단산역|5호선|632|127.223219337317|37.5398032640088
1224|324|국회의사당역|9호선|971|126.91783895106|37.5281465047706
1225|324|샛강역|9호선|943|126.9283750591322|37.51737287009036
1226|324|샛강역|신림선|970|126.929463427672|37.5171662943088
1227|324|여의나루역|5호선|425|126.93298596744|37.5271469489465
1228|324|여의도역|9호선|620|126.92466104293|37.5211700890445
1229|324|여의도역|5호선|578|126.924397990207|37.5217753947299
1230|325|봉은사역|9호선|623|127.060233935114|37.5142554489848
1231|325|삼성역|2호선|288|127.06302321147605|37.508822740225305
1232|325|삼성중앙역|9호선|763|127.053043676912|37.5129614511319
1233|326|신사역|3호선|505|127.02030856272764|37.51643597531432
1234|326|신사역|신분당선|575|127.019551734927|37.5160820085929
1235|326|압구정역|3호선|825|127.02850865895756|37.52649127416921
1236|327|민락역|부산2호선|659|129.122097073991|35.1670631931086
1237|327|벡스코역|동해선|752|129.136705372019|35.1712399344204
1238|327|벡스코역|부산2호선|892|129.138867985335|35.1688335422589
1239|327|센텀시티역|부산2호선|247|129.131763997578|35.1689480066604
1240|328|석촌역|8호선|889|127.107004062699|37.5054141216925
1241|328|석촌역|9호선|924|127.10676479806769|37.504972845773686
1242|328|송파나루역|9호선|910|127.11266171422027|37.51101671275264
1243|328|잠실나루역|2호선|906|127.103808749487|37.5207124124456
1244|328|잠실역|2호선|220|127.10023101886318|37.51331105877401
1245|328|잠실역|8호선|199|127.103270523629|37.5143121584933
1246|329|몽촌토성역|8호선|903|127.11286534895457|37.5178055794687
1247|329|석촌역|8호선|950|127.107004062699|37.5054141216925
1248|329|석촌역|9호선|991|127.10676479806769|37.504972845773686
1249|329|송파나루역|9호선|813|127.11266171422027|37.51101671275264
1250|329|잠실나루역|2호선|783|127.103808749487|37.5207124124456
1251|329|잠실역|2호선|342|127.10023101886318|37.51331105877401
1252|329|잠실역|8호선|102|127.103270523629|37.5143121584933
1253|330|압구정역|3호선|249|127.02850865895756|37.52649127416921
1254|331|강남역|2호선|247|127.02800140627488|37.49808633653005
1255|331|강남역|신분당선|390|127.028185245594|37.4967771303817
1256|331|신논현역|9호선|531|127.025492036104|37.504811111562
1257|331|신논현역|신분당선|425|127.024926154562|37.5036164990854
1258|331|역삼역|2호선|835|127.03646946847|37.5006744185994
1259|333|뚝섬역|2호선|595|127.04738727881|37.547241554679
1260|333|서울숲역|수인분당선|780|127.044746216358|37.543645796605
1261|333|성수역|2호선|234|127.056066999327|37.5445888153751
1262|334|수내역|수인분당선|25|127.114288846291|37.3784687674046
1263|335|홍대입구역|2호선|641|126.923778562273|37.5568707448873
1264|335|홍대입구역|공항철도|538|126.927010430346|37.5573052656667
1265|335|홍대입구역|경의중앙선|523|126.927118938976|37.5574494922411
1266|336|고속터미널역|3호선|109|127.00512100872538|37.50454885557265
1267|336|고속터미널역|9호선|75|127.004211793489|37.5059814899483
1268|336|고속터미널역|7호선|221|127.005007834609|37.5033865633062
1269|336|반포역|7호선|716|127.011586161943|37.5081614290284
1270|336|사평역|9호선|975|127.015272484531|37.5042326273953
1271|336|신반포역|9호선|755|126.996082392175|37.5035091412544
1272|337|강남역|2호선|0|127.02800140627488|37.49808633653005
1273|337|강남역|신분당선|146|127.028185245594|37.4967771303817
1274|337|신논현역|9호선|778|127.025492036104|37.504811111562
1275|337|신논현역|신분당선|671|127.024926154562|37.5036164990854
1276|337|역삼역|2호선|802|127.03646946847|37.5006744185994
1277|338|녹사평역|6호선|0|126.9865496751|37.5347227952064
1278|338|이태원역|6호선|688|126.994333861918|37.5345252050511
1279|339|동구청역|대구1호선|742|128.631936380127|35.8840411124294
1280|339|동대구역|대구1호선|98|128.627914631874|35.8775534467104
1281|340|뚝섬역|2호선|396|127.04738727881|37.547241554679
1282|340|서울숲역|수인분당선|497|127.044746216358|37.543645796605
1283|340|응봉역|경의중앙선|784|127.034483653629|37.5499526279456
1284|340|한양대역|2호선|869|127.043639802768|37.5557159860408
1285|341|광흥창역|6호선|931|126.93202965599583|37.54748648317645
1286|341|서강대역|경의중앙선|639|126.935507621173|37.5521384864879
1287|341|신촌역|2호선|636|126.93698075993808|37.555198169366435
1288|341|홍대입구역|2호선|548|126.923778562273|37.5568707448873
1289|341|홍대입구역|공항철도|305|126.927010430346|37.5573052656667
1290|341|홍대입구역|경의중앙선|307|126.927118938976|37.5574494922411
1291|342|봉은사역|9호선|221|127.060233935114|37.5142554489848
1292|342|삼성역|2호선|635|127.06302321147605|37.508822740225305
1293|342|삼성중앙역|9호선|457|127.053043676912|37.5129614511319
1294|342|청담역|7호선|811|127.053717937903|37.519455579961
